Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths),Total confirmed cases of COVID-19 (cases)
Monaco,MCO,"Mar 27, 2020",0,33
Mongolia,MNG,"Mar 10, 2020",0,1
Mongolia,MNG,"Mar 15, 2020",0,1
Mongolia,MNG,"Mar 18, 2020",0,4
Mongolia,MNG,"Mar 19, 2020",0,5
Mongolia,MNG,"Mar 20, 2020",0,5
Mongolia,MNG,"Mar 21, 2020",0,6
Mongolia,MNG,"Mar 22, 2020",0,10
Mongolia,MNG,"Mar 23, 2020",0,10
Mongolia,MNG,"Mar 24, 2020",0,10
Mongolia,MNG,"Mar 25, 2020",0,10
Mongolia,MNG,"Mar 26, 2020",0,10
Mongolia,MNG,"Mar 27, 2020",0,11
Montenegro,MNE,"Mar 18, 2020",0,2
Montenegro,MNE,"Mar 19, 2020",0,8
Montenegro,MNE,"Mar 20, 2020",0,13
Montenegro,MNE,"Mar 21, 2020",0,14
Montenegro,MNE,"Mar 22, 2020",0,14
Montenegro,MNE,"Mar 23, 2020",0,21
Montenegro,MNE,"Mar 24, 2020",0,27
Montenegro,MNE,"Mar 25, 2020",0,47
Montenegro,MNE,"Mar 26, 2020",0,53
Montenegro,MNE,"Mar 27, 2020",1,67
Montserrat,MSR,"Mar 21, 2020",0,1
Montserrat,MSR,"Mar 22, 2020",0,1
Montserrat,MSR,"Mar 23, 2020",0,1
Montserrat,MSR,"Mar 24, 2020",0,1
Montserrat,MSR,"Mar 25, 2020",0,1
Montserrat,MSR,"Mar 26, 2020",0,1
Montserrat,MSR,"Mar 27, 2020",0,5
Morocco,MAR,"Mar 3, 2020",0,1
Morocco,MAR,"Mar 6, 2020",0,2
Morocco,MAR,"Mar 12, 2020",1,5
Morocco,MAR,"Mar 13, 2020",1,6
Morocco,MAR,"Mar 14, 2020",1,7
Morocco,MAR,"Mar 15, 2020",1,18
Morocco,MAR,"Mar 16, 2020",1,28
Morocco,MAR,"Mar 17, 2020",1,37
Morocco,MAR,"Mar 18, 2020",2,44
Morocco,MAR,"Mar 19, 2020",2,54
Morocco,MAR,"Mar 20, 2020",2,63
Morocco,MAR,"Mar 21, 2020",3,86
Morocco,MAR,"Mar 22, 2020",3,96
Morocco,MAR,"Mar 23, 2020",4,115
Morocco,MAR,"Mar 24, 2020",4,134
Morocco,MAR,"Mar 25, 2020",5,170
Morocco,MAR,"Mar 26, 2020",6,225
Morocco,MAR,"Mar 27, 2020",10,275
Mozambique,MOZ,"Mar 23, 2020",0,1
Mozambique,MOZ,"Mar 24, 2020",0,1
Mozambique,MOZ,"Mar 25, 2020",0,1
Mozambique,MOZ,"Mar 26, 2020",0,5
Mozambique,MOZ,"Mar 27, 2020",0,7
Myanmar,MMR,"Mar 17, 2020",0,0
Myanmar,MMR,"Mar 24, 2020",0,2
Myanmar,MMR,"Mar 25, 2020",0,3
Myanmar,MMR,"Mar 26, 2020",0,3
Myanmar,MMR,"Mar 27, 2020",0,5
Namibia,NAM,"Mar 15, 2020",0,2
Namibia,NAM,"Mar 16, 2020",0,2
Namibia,NAM,"Mar 17, 2020",0,2
Namibia,NAM,"Mar 18, 2020",0,2
Namibia,NAM,"Mar 19, 2020",0,2
Namibia,NAM,"Mar 20, 2020",0,2
Namibia,NAM,"Mar 21, 2020",0,3
Namibia,NAM,"Mar 22, 2020",0,3
Namibia,NAM,"Mar 23, 2020",0,3
Namibia,NAM,"Mar 24, 2020",0,3
Namibia,NAM,"Mar 25, 2020",0,3
Namibia,NAM,"Mar 26, 2020",0,4
Namibia,NAM,"Mar 27, 2020",0,8
Nepal,NPL,"Dec 31, 2019",0,0
Nepal,NPL,"Jan 1, 2020",0,0
Nepal,NPL,"Jan 2, 2020",0,0
Nepal,NPL,"Jan 3, 2020",0,0
Nepal,NPL,"Jan 4, 2020",0,0
Nepal,NPL,"Jan 5, 2020",0,0
Nepal,NPL,"Jan 6, 2020",0,0
Nepal,NPL,"Jan 7, 2020",0,0
Nepal,NPL,"Jan 8, 2020",0,0
Nepal,NPL,"Jan 9, 2020",0,0
Nepal,NPL,"Jan 10, 2020",0,0
Nepal,NPL,"Jan 11, 2020",0,0
Nepal,NPL,"Jan 12, 2020",0,0
Nepal,NPL,"Jan 13, 2020",0,0
Nepal,NPL,"Jan 14, 2020",0,0
Nepal,NPL,"Jan 15, 2020",0,0
Nepal,NPL,"Jan 16, 2020",0,0
Nepal,NPL,"Jan 17, 2020",0,0
Nepal,NPL,"Jan 18, 2020",0,0
Nepal,NPL,"Jan 19, 2020",0,0
Nepal,NPL,"Jan 20, 2020",0,0
Nepal,NPL,"Jan 21, 2020",0,0
Nepal,NPL,"Jan 22, 2020",0,0
Nepal,NPL,"Jan 23, 2020",0,0
Nepal,NPL,"Jan 24, 2020",0,0
Nepal,NPL,"Jan 25, 2020",0,1
Nepal,NPL,"Jan 26, 2020",0,1
Nepal,NPL,"Jan 27, 2020",0,1
Nepal,NPL,"Jan 28, 2020",0,1
Nepal,NPL,"Jan 29, 2020",0,1
Nepal,NPL,"Jan 30, 2020",0,1
Nepal,NPL,"Jan 31, 2020",0,1
Nepal,NPL,"Feb 1, 2020",0,1
Nepal,NPL,"Feb 2, 2020",0,1
Nepal,NPL,"Feb 3, 2020",0,1
Nepal,NPL,"Feb 4, 2020",0,1
Nepal,NPL,"Feb 5, 2020",0,1
Nepal,NPL,"Feb 6, 2020",0,1
Nepal,NPL,"Feb 7, 2020",0,1
Nepal,NPL,"Feb 8, 2020",0,1
Nepal,NPL,"Feb 9, 2020",0,1
Nepal,NPL,"Feb 10, 2020",0,1
Nepal,NPL,"Feb 11, 2020",0,1
Nepal,NPL,"Feb 12, 2020",0,1
Nepal,NPL,"Feb 13, 2020",0,1
Nepal,NPL,"Feb 14, 2020",0,1
Nepal,NPL,"Feb 15, 2020",0,1
Nepal,NPL,"Feb 16, 2020",0,1
Nepal,NPL,"Feb 17, 2020",0,1
Nepal,NPL,"Feb 18, 2020",0,1
Nepal,NPL,"Feb 19, 2020",0,1
Nepal,NPL,"Feb 20, 2020",0,1
Nepal,NPL,"Feb 21, 2020",0,1
Nepal,NPL,"Feb 22, 2020",0,1
Nepal,NPL,"Feb 23, 2020",0,1
Nepal,NPL,"Feb 24, 2020",0,1
Nepal,NPL,"Feb 25, 2020",0,1
Nepal,NPL,"Feb 26, 2020",0,1
Nepal,NPL,"Feb 27, 2020",0,1
Nepal,NPL,"Feb 28, 2020",0,1
Nepal,NPL,"Feb 29, 2020",0,1
Nepal,NPL,"Mar 1, 2020",0,1
Nepal,NPL,"Mar 2, 2020",0,1
Nepal,NPL,"Mar 15, 2020",0,1
Nepal,NPL,"Mar 17, 2020",0,1
Nepal,NPL,"Mar 18, 2020",0,1
Nepal,NPL,"Mar 19, 2020",0,1
Nepal,NPL,"Mar 20, 2020",0,1
Nepal,NPL,"Mar 21, 2020",0,1
Nepal,NPL,"Mar 22, 2020",0,1
Nepal,NPL,"Mar 23, 2020",0,1
Nepal,NPL,"Mar 24, 2020",0,2
Nepal,NPL,"Mar 25, 2020",0,3
Nepal,NPL,"Mar 26, 2020",0,3
Nepal,NPL,"Mar 27, 2020",0,3
Netherlands,NLD,"Dec 31, 2019",0,0
Netherlands,NLD,"Jan 1, 2020",0,0
Netherlands,NLD,"Jan 2, 2020",0,0
Netherlands,NLD,"Jan 3, 2020",0,0
Netherlands,NLD,"Jan 4, 2020",0,0
Netherlands,NLD,"Jan 5, 2020",0,0
Netherlands,NLD,"Jan 6, 2020",0,0
Netherlands,NLD,"Jan 7, 2020",0,0
Netherlands,NLD,"Jan 8, 2020",0,0
Netherlands,NLD,"Jan 9, 2020",0,0
Netherlands,NLD,"Jan 10, 2020",0,0
Netherlands,NLD,"Jan 11, 2020",0,0
Netherlands,NLD,"Jan 12, 2020",0,0
Netherlands,NLD,"Jan 13, 2020",0,0
Netherlands,NLD,"Jan 14, 2020",0,0
Netherlands,NLD,"Jan 15, 2020",0,0
Netherlands,NLD,"Jan 16, 2020",0,0
Netherlands,NLD,"Jan 17, 2020",0,0
Netherlands,NLD,"Jan 18, 2020",0,0
Netherlands,NLD,"Jan 19, 2020",0,0
Netherlands,NLD,"Jan 20, 2020",0,0
Netherlands,NLD,"Jan 21, 2020",0,0
Netherlands,NLD,"Jan 22, 2020",0,0
Netherlands,NLD,"Jan 23, 2020",0,0
Netherlands,NLD,"Jan 24, 2020",0,0
Netherlands,NLD,"Jan 25, 2020",0,0
Netherlands,NLD,"Jan 26, 2020",0,0
Netherlands,NLD,"Jan 27, 2020",0,0
Netherlands,NLD,"Jan 28, 2020",0,0
Netherlands,NLD,"Jan 29, 2020",0,0
Netherlands,NLD,"Jan 30, 2020",0,0
Netherlands,NLD,"Jan 31, 2020",0,0
Netherlands,NLD,"Feb 1, 2020",0,0
Netherlands,NLD,"Feb 2, 2020",0,0
Netherlands,NLD,"Feb 3, 2020",0,0
Netherlands,NLD,"Feb 4, 2020",0,0
Netherlands,NLD,"Feb 5, 2020",0,0
Netherlands,NLD,"Feb 6, 2020",0,0
Netherlands,NLD,"Feb 7, 2020",0,0
Netherlands,NLD,"Feb 8, 2020",0,0
Netherlands,NLD,"Feb 9, 2020",0,0
Netherlands,NLD,"Feb 10, 2020",0,0
Netherlands,NLD,"Feb 11, 2020",0,0
Netherlands,NLD,"Feb 12, 2020",0,0
Netherlands,NLD,"Feb 13, 2020",0,0
Netherlands,NLD,"Feb 14, 2020",0,0
Netherlands,NLD,"Feb 15, 2020",0,0
Netherlands,NLD,"Feb 16, 2020",0,0
Netherlands,NLD,"Feb 17, 2020",0,0
Netherlands,NLD,"Feb 18, 2020",0,0
Netherlands,NLD,"Feb 19, 2020",0,0
Netherlands,NLD,"Feb 20, 2020",0,0
Netherlands,NLD,"Feb 21, 2020",0,0
Netherlands,NLD,"Feb 22, 2020",0,0
Netherlands,NLD,"Feb 23, 2020",0,0
Netherlands,NLD,"Feb 24, 2020",0,0
Netherlands,NLD,"Feb 25, 2020",0,0
Netherlands,NLD,"Feb 26, 2020",0,0
Netherlands,NLD,"Feb 27, 2020",0,0
Netherlands,NLD,"Feb 28, 2020",0,1
Netherlands,NLD,"Feb 29, 2020",0,2
Netherlands,NLD,"Mar 1, 2020",0,7
Netherlands,NLD,"Mar 2, 2020",0,13
Netherlands,NLD,"Mar 3, 2020",0,18
Netherlands,NLD,"Mar 4, 2020",0,28
Netherlands,NLD,"Mar 5, 2020",0,38
Netherlands,NLD,"Mar 6, 2020",0,82
Netherlands,NLD,"Mar 7, 2020",1,128
Netherlands,NLD,"Mar 8, 2020",1,188
Netherlands,NLD,"Mar 9, 2020",3,265
Netherlands,NLD,"Mar 10, 2020",3,321
Netherlands,NLD,"Mar 11, 2020",4,382
Netherlands,NLD,"Mar 12, 2020",5,503
Netherlands,NLD,"Mar 13, 2020",5,614
Netherlands,NLD,"Mar 14, 2020",5,804
Netherlands,NLD,"Mar 15, 2020",12,959
Netherlands,NLD,"Mar 16, 2020",20,1135
Netherlands,NLD,"Mar 17, 2020",24,1413
Netherlands,NLD,"Mar 18, 2020",43,1705
Netherlands,NLD,"Mar 19, 2020",58,2051
Netherlands,NLD,"Mar 20, 2020",76,2460
Netherlands,NLD,"Mar 21, 2020",106,2994
Netherlands,NLD,"Mar 22, 2020",136,3631
Netherlands,NLD,"Mar 23, 2020",179,4204
Netherlands,NLD,"Mar 24, 2020",213,4749
Netherlands,NLD,"Mar 25, 2020",276,5560
Netherlands,NLD,"Mar 26, 2020",356,6412
Netherlands,NLD,"Mar 27, 2020",434,7431
New Caledonia,NCL,"Mar 21, 2020",0,2
New Caledonia,NCL,"Mar 22, 2020",0,4
New Caledonia,NCL,"Mar 23, 2020",0,5
New Caledonia,NCL,"Mar 24, 2020",0,7
New Caledonia,NCL,"Mar 25, 2020",0,9
New Caledonia,NCL,"Mar 26, 2020",0,14
New Caledonia,NCL,"Mar 27, 2020",0,15
New Zealand,NZL,"Dec 31, 2019",0,0
New Zealand,NZL,"Jan 1, 2020",0,0
New Zealand,NZL,"Jan 2, 2020",0,0
New Zealand,NZL,"Jan 3, 2020",0,0
New Zealand,NZL,"Jan 4, 2020",0,0
New Zealand,NZL,"Jan 5, 2020",0,0
New Zealand,NZL,"Jan 6, 2020",0,0
New Zealand,NZL,"Jan 7, 2020",0,0
New Zealand,NZL,"Jan 8, 2020",0,0
New Zealand,NZL,"Jan 9, 2020",0,0
New Zealand,NZL,"Jan 10, 2020",0,0
New Zealand,NZL,"Jan 11, 2020",0,0
New Zealand,NZL,"Jan 12, 2020",0,0
New Zealand,NZL,"Jan 13, 2020",0,0
New Zealand,NZL,"Jan 14, 2020",0,0
New Zealand,NZL,"Jan 15, 2020",0,0
New Zealand,NZL,"Jan 16, 2020",0,0
New Zealand,NZL,"Jan 17, 2020",0,0
New Zealand,NZL,"Jan 18, 2020",0,0
New Zealand,NZL,"Jan 19, 2020",0,0
New Zealand,NZL,"Jan 20, 2020",0,0
New Zealand,NZL,"Jan 21, 2020",0,0
New Zealand,NZL,"Jan 22, 2020",0,0
New Zealand,NZL,"Jan 23, 2020",0,0
New Zealand,NZL,"Jan 24, 2020",0,0
New Zealand,NZL,"Jan 25, 2020",0,0
New Zealand,NZL,"Jan 26, 2020",0,0
New Zealand,NZL,"Jan 27, 2020",0,0
New Zealand,NZL,"Jan 28, 2020",0,0
New Zealand,NZL,"Jan 29, 2020",0,0
New Zealand,NZL,"Jan 30, 2020",0,0
New Zealand,NZL,"Jan 31, 2020",0,0
New Zealand,NZL,"Feb 1, 2020",0,0
New Zealand,NZL,"Feb 2, 2020",0,0
New Zealand,NZL,"Feb 3, 2020",0,0
New Zealand,NZL,"Feb 4, 2020",0,0
New Zealand,NZL,"Feb 5, 2020",0,0
New Zealand,NZL,"Feb 6, 2020",0,0
New Zealand,NZL,"Feb 7, 2020",0,0
New Zealand,NZL,"Feb 8, 2020",0,0
New Zealand,NZL,"Feb 9, 2020",0,0
New Zealand,NZL,"Feb 10, 2020",0,0
New Zealand,NZL,"Feb 11, 2020",0,0
New Zealand,NZL,"Feb 12, 2020",0,0
New Zealand,NZL,"Feb 13, 2020",0,0
New Zealand,NZL,"Feb 14, 2020",0,0
New Zealand,NZL,"Feb 15, 2020",0,0
New Zealand,NZL,"Feb 16, 2020",0,0
New Zealand,NZL,"Feb 17, 2020",0,0
New Zealand,NZL,"Feb 18, 2020",0,0
New Zealand,NZL,"Feb 19, 2020",0,0
New Zealand,NZL,"Feb 20, 2020",0,0
New Zealand,NZL,"Feb 21, 2020",0,0
New Zealand,NZL,"Feb 22, 2020",0,0
New Zealand,NZL,"Feb 23, 2020",0,0
New Zealand,NZL,"Feb 24, 2020",0,0
New Zealand,NZL,"Feb 25, 2020",0,0
New Zealand,NZL,"Feb 26, 2020",0,0
New Zealand,NZL,"Feb 27, 2020",0,0
New Zealand,NZL,"Feb 28, 2020",0,1
New Zealand,NZL,"Feb 29, 2020",0,1
New Zealand,NZL,"Mar 1, 2020",0,1
New Zealand,NZL,"Mar 2, 2020",0,1
New Zealand,NZL,"Mar 4, 2020",0,2
New Zealand,NZL,"Mar 5, 2020",0,3
New Zealand,NZL,"Mar 6, 2020",0,4
New Zealand,NZL,"Mar 7, 2020",0,5
New Zealand,NZL,"Mar 14, 2020",0,6
New Zealand,NZL,"Mar 15, 2020",0,8
New Zealand,NZL,"Mar 18, 2020",0,20
New Zealand,NZL,"Mar 19, 2020",0,28
New Zealand,NZL,"Mar 20, 2020",0,39
New Zealand,NZL,"Mar 21, 2020",0,53
New Zealand,NZL,"Mar 22, 2020",0,66
New Zealand,NZL,"Mar 23, 2020",0,102
New Zealand,NZL,"Mar 24, 2020",0,142
New Zealand,NZL,"Mar 25, 2020",0,189
New Zealand,NZL,"Mar 26, 2020",0,283
New Zealand,NZL,"Mar 27, 2020",0,338
Nicaragua,NIC,"Mar 19, 2020",0,1
Nicaragua,NIC,"Mar 20, 2020",0,1
Nicaragua,NIC,"Mar 21, 2020",0,1
Nicaragua,NIC,"Mar 22, 2020",0,1
Nicaragua,NIC,"Mar 23, 2020",0,2
Nicaragua,NIC,"Mar 24, 2020",0,2
Nicaragua,NIC,"Mar 25, 2020",0,2
Nicaragua,NIC,"Mar 26, 2020",0,2
Nicaragua,NIC,"Mar 27, 2020",0,2
Niger,NER,"Mar 21, 2020",0,1
Niger,NER,"Mar 22, 2020",0,1
Niger,NER,"Mar 23, 2020",0,1
Niger,NER,"Mar 24, 2020",0,2
Niger,NER,"Mar 25, 2020",1,7
Niger,NER,"Mar 26, 2020",1,7
Niger,NER,"Mar 27, 2020",1,10
Nigeria,NGA,"Dec 31, 2019",0,0
Nigeria,NGA,"Jan 1, 2020",0,0
Nigeria,NGA,"Jan 2, 2020",0,0
Nigeria,NGA,"Jan 3, 2020",0,0
Nigeria,NGA,"Jan 4, 2020",0,0
Nigeria,NGA,"Jan 5, 2020",0,0
Nigeria,NGA,"Jan 6, 2020",0,0
Nigeria,NGA,"Jan 7, 2020",0,0
Nigeria,NGA,"Jan 8, 2020",0,0
Nigeria,NGA,"Jan 9, 2020",0,0
Nigeria,NGA,"Jan 10, 2020",0,0
Nigeria,NGA,"Jan 11, 2020",0,0
Nigeria,NGA,"Jan 12, 2020",0,0
Nigeria,NGA,"Jan 13, 2020",0,0
Nigeria,NGA,"Jan 14, 2020",0,0
Nigeria,NGA,"Jan 15, 2020",0,0
Nigeria,NGA,"Jan 16, 2020",0,0
Nigeria,NGA,"Jan 17, 2020",0,0
Nigeria,NGA,"Jan 18, 2020",0,0
Nigeria,NGA,"Jan 19, 2020",0,0
Nigeria,NGA,"Jan 20, 2020",0,0
Nigeria,NGA,"Jan 21, 2020",0,0
Nigeria,NGA,"Jan 22, 2020",0,0
Nigeria,NGA,"Jan 23, 2020",0,0
Nigeria,NGA,"Jan 24, 2020",0,0
Nigeria,NGA,"Jan 25, 2020",0,0
Nigeria,NGA,"Jan 26, 2020",0,0
Nigeria,NGA,"Jan 27, 2020",0,0
Nigeria,NGA,"Jan 28, 2020",0,0
Nigeria,NGA,"Jan 29, 2020",0,0
Nigeria,NGA,"Jan 30, 2020",0,0
Nigeria,NGA,"Jan 31, 2020",0,0
Nigeria,NGA,"Feb 1, 2020",0,0
Nigeria,NGA,"Feb 2, 2020",0,0
Nigeria,NGA,"Feb 3, 2020",0,0
Nigeria,NGA,"Feb 4, 2020",0,0
Nigeria,NGA,"Feb 5, 2020",0,0
Nigeria,NGA,"Feb 6, 2020",0,0
Nigeria,NGA,"Feb 7, 2020",0,0
Nigeria,NGA,"Feb 8, 2020",0,0
Nigeria,NGA,"Feb 9, 2020",0,0
Nigeria,NGA,"Feb 10, 2020",0,0
Nigeria,NGA,"Feb 11, 2020",0,0
Nigeria,NGA,"Feb 12, 2020",0,0
Nigeria,NGA,"Feb 13, 2020",0,0
Nigeria,NGA,"Feb 14, 2020",0,0
Nigeria,NGA,"Feb 15, 2020",0,0
Nigeria,NGA,"Feb 16, 2020",0,0
Nigeria,NGA,"Feb 17, 2020",0,0
Nigeria,NGA,"Feb 18, 2020",0,0
Nigeria,NGA,"Feb 19, 2020",0,0
Nigeria,NGA,"Feb 20, 2020",0,0
Nigeria,NGA,"Feb 21, 2020",0,0
Nigeria,NGA,"Feb 22, 2020",0,0
Nigeria,NGA,"Feb 23, 2020",0,0
Nigeria,NGA,"Feb 24, 2020",0,0
Nigeria,NGA,"Feb 25, 2020",0,0
Nigeria,NGA,"Feb 26, 2020",0,0
Nigeria,NGA,"Feb 27, 2020",0,0
Nigeria,NGA,"Feb 28, 2020",0,1
Nigeria,NGA,"Feb 29, 2020",0,1
Nigeria,NGA,"Mar 1, 2020",0,1
Nigeria,NGA,"Mar 2, 2020",0,1
Nigeria,NGA,"Mar 10, 2020",0,2
Nigeria,NGA,"Mar 15, 2020",0,2
Nigeria,NGA,"Mar 16, 2020",0,2
Nigeria,NGA,"Mar 17, 2020",0,2
Nigeria,NGA,"Mar 18, 2020",0,3
Nigeria,NGA,"Mar 19, 2020",0,8
Nigeria,NGA,"Mar 20, 2020",0,8
Nigeria,NGA,"Mar 21, 2020",0,12
Nigeria,NGA,"Mar 22, 2020",0,22
Nigeria,NGA,"Mar 23, 2020",0,30
Nigeria,NGA,"Mar 24, 2020",1,40
Nigeria,NGA,"Mar 25, 2020",1,44
Nigeria,NGA,"Mar 26, 2020",1,51
Nigeria,NGA,"Mar 27, 2020",1,65
Norway,NOR,"Dec 31, 2019",0,0
Norway,NOR,"Jan 1, 2020",0,0
Norway,NOR,"Jan 2, 2020",0,0
Norway,NOR,"Jan 3, 2020",0,0
Norway,NOR,"Jan 4, 2020",0,0
Norway,NOR,"Jan 5, 2020",0,0
Norway,NOR,"Jan 6, 2020",0,0
Norway,NOR,"Jan 7, 2020",0,0
Norway,NOR,"Jan 8, 2020",0,0
Norway,NOR,"Jan 9, 2020",0,0
Norway,NOR,"Jan 10, 2020",0,0
Norway,NOR,"Jan 11, 2020",0,0
Norway,NOR,"Jan 12, 2020",0,0
Norway,NOR,"Jan 13, 2020",0,0
Norway,NOR,"Jan 14, 2020",0,0
Norway,NOR,"Jan 15, 2020",0,0
Norway,NOR,"Jan 16, 2020",0,0
Norway,NOR,"Jan 17, 2020",0,0
Norway,NOR,"Jan 18, 2020",0,0
Norway,NOR,"Jan 19, 2020",0,0
Norway,NOR,"Jan 20, 2020",0,0
Norway,NOR,"Jan 21, 2020",0,0
Norway,NOR,"Jan 22, 2020",0,0
Norway,NOR,"Jan 23, 2020",0,0
Norway,NOR,"Jan 24, 2020",0,0
Norway,NOR,"Jan 25, 2020",0,0
Norway,NOR,"Jan 26, 2020",0,0
Norway,NOR,"Jan 27, 2020",0,0
Norway,NOR,"Jan 28, 2020",0,0
Norway,NOR,"Jan 29, 2020",0,0
Norway,NOR,"Jan 30, 2020",0,0
Norway,NOR,"Jan 31, 2020",0,0
Norway,NOR,"Feb 1, 2020",0,0
Norway,NOR,"Feb 2, 2020",0,0
Norway,NOR,"Feb 3, 2020",0,0
Norway,NOR,"Feb 4, 2020",0,0
Norway,NOR,"Feb 5, 2020",0,0
Norway,NOR,"Feb 6, 2020",0,0
Norway,NOR,"Feb 7, 2020",0,0
Norway,NOR,"Feb 8, 2020",0,0
Norway,NOR,"Feb 9, 2020",0,0
Norway,NOR,"Feb 10, 2020",0,0
Norway,NOR,"Feb 11, 2020",0,0
Norway,NOR,"Feb 12, 2020",0,0
Norway,NOR,"Feb 13, 2020",0,0
Norway,NOR,"Feb 14, 2020",0,0
Norway,NOR,"Feb 15, 2020",0,0
Norway,NOR,"Feb 16, 2020",0,0
Norway,NOR,"Feb 17, 2020",0,0
Norway,NOR,"Feb 18, 2020",0,0
Norway,NOR,"Feb 19, 2020",0,0
Norway,NOR,"Feb 20, 2020",0,0
Norway,NOR,"Feb 21, 2020",0,0
Norway,NOR,"Feb 22, 2020",0,0
Norway,NOR,"Feb 23, 2020",0,0
Norway,NOR,"Feb 24, 2020",0,0
Norway,NOR,"Feb 25, 2020",0,0
Norway,NOR,"Feb 26, 2020",0,0
Norway,NOR,"Feb 27, 2020",0,1
Norway,NOR,"Feb 28, 2020",0,4
Norway,NOR,"Feb 29, 2020",0,6
Norway,NOR,"Mar 1, 2020",0,15
Norway,NOR,"Mar 2, 2020",0,19
Norway,NOR,"Mar 3, 2020",0,25
Norway,NOR,"Mar 4, 2020",0,33
Norway,NOR,"Mar 5, 2020",0,56
Norway,NOR,"Mar 6, 2020",0,86
Norway,NOR,"Mar 7, 2020",0,113
Norway,NOR,"Mar 8, 2020",0,147
Norway,NOR,"Mar 9, 2020",0,169
Norway,NOR,"Mar 10, 2020",0,192
Norway,NOR,"Mar 11, 2020",0,277
Norway,NOR,"Mar 12, 2020",0,489
Norway,NOR,"Mar 13, 2020",1,621
Norway,NOR,"Mar 14, 2020",1,621
Norway,NOR,"Mar 15, 2020",1,907
Norway,NOR,"Mar 16, 2020",1,1077
Norway,NOR,"Mar 17, 2020",3,1169
Norway,NOR,"Mar 18, 2020",3,1308
Norway,NOR,"Mar 19, 2020",3,1423
Norway,NOR,"Mar 20, 2020",6,1552
Norway,NOR,"Mar 21, 2020",7,1742
Norway,NOR,"Mar 22, 2020",7,1926
Norway,NOR,"Mar 23, 2020",7,2132
Norway,NOR,"Mar 24, 2020",8,2371
Norway,NOR,"Mar 25, 2020",10,2566
Norway,NOR,"Mar 26, 2020",12,2916
Norway,NOR,"Mar 27, 2020",14,3156
Oman,OMN,"Dec 31, 2019",0,0
Oman,OMN,"Jan 1, 2020",0,0
Oman,OMN,"Jan 2, 2020",0,0
Oman,OMN,"Jan 3, 2020",0,0
Oman,OMN,"Jan 4, 2020",0,0
Oman,OMN,"Jan 5, 2020",0,0
Oman,OMN,"Jan 6, 2020",0,0
Oman,OMN,"Jan 7, 2020",0,0
Oman,OMN,"Jan 8, 2020",0,0
Oman,OMN,"Jan 9, 2020",0,0
Oman,OMN,"Jan 10, 2020",0,0
Oman,OMN,"Jan 11, 2020",0,0
Oman,OMN,"Jan 12, 2020",0,0
Oman,OMN,"Jan 13, 2020",0,0
Oman,OMN,"Jan 14, 2020",0,0
Oman,OMN,"Jan 15, 2020",0,0
Oman,OMN,"Jan 16, 2020",0,0
Oman,OMN,"Jan 17, 2020",0,0
Oman,OMN,"Jan 18, 2020",0,0
Oman,OMN,"Jan 19, 2020",0,0
Oman,OMN,"Jan 20, 2020",0,0
Oman,OMN,"Jan 21, 2020",0,0
Oman,OMN,"Jan 22, 2020",0,0
Oman,OMN,"Jan 23, 2020",0,0
Oman,OMN,"Jan 24, 2020",0,0
Oman,OMN,"Jan 25, 2020",0,0
Oman,OMN,"Jan 26, 2020",0,0
Oman,OMN,"Jan 27, 2020",0,0
Oman,OMN,"Jan 28, 2020",0,0
Oman,OMN,"Jan 29, 2020",0,0
Oman,OMN,"Jan 30, 2020",0,0
Oman,OMN,"Jan 31, 2020",0,0
Oman,OMN,"Feb 1, 2020",0,0
Oman,OMN,"Feb 2, 2020",0,0
Oman,OMN,"Feb 3, 2020",0,0
Oman,OMN,"Feb 4, 2020",0,0
Oman,OMN,"Feb 5, 2020",0,0
Oman,OMN,"Feb 6, 2020",0,0
Oman,OMN,"Feb 7, 2020",0,0
Oman,OMN,"Feb 8, 2020",0,0
Oman,OMN,"Feb 9, 2020",0,0
Oman,OMN,"Feb 10, 2020",0,0
Oman,OMN,"Feb 11, 2020",0,0
Oman,OMN,"Feb 12, 2020",0,0
Oman,OMN,"Feb 13, 2020",0,0
Oman,OMN,"Feb 14, 2020",0,0
Oman,OMN,"Feb 15, 2020",0,0
Oman,OMN,"Feb 16, 2020",0,0
Oman,OMN,"Feb 17, 2020",0,0
Oman,OMN,"Feb 18, 2020",0,0
Oman,OMN,"Feb 19, 2020",0,0
Oman,OMN,"Feb 20, 2020",0,0
Oman,OMN,"Feb 21, 2020",0,0
Oman,OMN,"Feb 22, 2020",0,0
Oman,OMN,"Feb 23, 2020",0,0
Oman,OMN,"Feb 24, 2020",0,0
Oman,OMN,"Feb 25, 2020",0,2
Oman,OMN,"Feb 26, 2020",0,4
Oman,OMN,"Feb 27, 2020",0,4
Oman,OMN,"Feb 28, 2020",0,6
Oman,OMN,"Feb 29, 2020",0,6
Oman,OMN,"Mar 1, 2020",0,6
Oman,OMN,"Mar 2, 2020",0,6
Oman,OMN,"Mar 3, 2020",0,7
Oman,OMN,"Mar 5, 2020",0,15
Oman,OMN,"Mar 6, 2020",0,16
Oman,OMN,"Mar 10, 2020",0,18
Oman,OMN,"Mar 11, 2020",0,18
Oman,OMN,"Mar 14, 2020",0,20
Oman,OMN,"Mar 15, 2020",0,20
Oman,OMN,"Mar 16, 2020",0,22
Oman,OMN,"Mar 17, 2020",0,24
Oman,OMN,"Mar 18, 2020",0,24
